Timestamp,Source IP,Destination IP,Query,Query Type,Query Class,Response Code
1720703481.217376,192.168.1.1,192.168.1.11,e2c57.gcp.gvt2.com.,1,1,
1720703481.2196,192.168.1.1,192.168.1.11,applet-bundles.grammarly.net.,1,1,
1720703481.222738,192.168.1.1,192.168.1.11,applet-bundles.grammarly.net.,1,1,
1720703481.232228,192.168.1.11,192.168.1.1,api.iterable.com.,28,1,
1720703481.236443,192.168.1.1,192.168.1.11,e2c57.gcp.gvt2.com.,28,1,
1720703481.236443,192.168.1.1,192.168.1.11,e2c57.gcp.gvt2.com.,65,1,
1720703481.236443,192.168.1.1,192.168.1.11,applet-bundles.grammarly.net.,28,1,
1720703481.236443,192.168.1.1,192.168.1.11,applet-bundles.grammarly.net.,65,1,
1720703481.237476,192.168.1.1,192.168.1.11,applet-bundles.grammarly.net.,28,1,
1720703481.256801,192.168.1.1,192.168.1.11,api.iterable.com.,28,1,
1720703482.11569,192.168.1.11,192.168.1.1,gnar.grammarly.com.,28,1,
1720703482.614078,192.168.1.11,192.168.1.1,ab.chatgpt.com.,28,1,
1720703482.6144,192.168.1.11,192.168.1.1,ab.chatgpt.com.,1,1,
1720703482.614535,192.168.1.11,192.168.1.1,ab.chatgpt.com.,65,1,
1720703482.660855,192.168.1.1,192.168.1.11,ab.chatgpt.com.,28,1,
1720703482.660855,192.168.1.1,192.168.1.11,ab.chatgpt.com.,1,1,
1720703482.660855,192.168.1.1,192.168.1.11,ab.chatgpt.com.,65,1,
1720703483.386014,192.168.1.11,192.168.1.1,in.grammarly.com.,28,1,
1720703483.406566,192.168.1.1,192.168.1.11,in.grammarly.com.,28,1,
1720703483.819678,192.168.1.11,192.168.1.1,applet-bundles.grammarly.net.,28,1,
1720703483.81997,192.168.1.11,192.168.1.1,applet-bundles.grammarly.net.,1,1,
1720703483.829306,192.168.1.1,192.168.1.11,applet-bundles.grammarly.net.,1,1,
1720703483.832315,192.168.1.11,192.168.1.1,tcr9i.chat.openai.com.,28,1,
1720703483.832771,192.168.1.11,192.168.1.1,tcr9i.chat.openai.com.,1,1,
1720703483.833233,192.168.1.11,192.168.1.1,tcr9i.chat.openai.com.,65,1,
1720703483.842506,192.168.1.1,192.168.1.11,applet-bundles.grammarly.net.,28,1,
1720703483.844367,192.168.1.1,192.168.1.11,tcr9i.chat.openai.com.,28,1,
1720703483.844367,192.168.1.1,192.168.1.11,tcr9i.chat.openai.com.,1,1,
1720703483.844367,192.168.1.1,192.168.1.11,tcr9i.chat.openai.com.,65,1,
1720703485.142861,192.168.1.11,192.168.1.1,gnar.grammarly.com.,28,1,
1720703485.171386,192.168.1.1,192.168.1.11,gnar.grammarly.com.,28,1,
1720703486.584632,192.168.1.1,192.168.1.11,gnar.grammarly.com.,28,1,
1720703486.584705,192.168.1.11,192.168.1.1,gnar.grammarly.com.,28,1,
1720703494.053274,192.168.1.11,224.0.0.251,_spotify-connect._tcp.local.,12,1,
1720703494.718366,192.168.1.11,192.168.1.1,signaler-pa.clients6.google.com.,28,1,
1720703494.718821,192.168.1.11,192.168.1.1,signaler-pa.clients6.google.com.,1,1,
1720703494.719184,192.168.1.11,192.168.1.1,signaler-pa.clients6.google.com.,65,1,
1720703494.739036,192.168.1.1,192.168.1.11,signaler-pa.clients6.google.com.,28,1,
1720703494.739254,192.168.1.1,192.168.1.11,signaler-pa.clients6.google.com.,1,1,
1720703494.760912,192.168.1.1,192.168.1.11,signaler-pa.clients6.google.com.,65,1,
1720703494.760988,192.168.1.11,192.168.1.1,signaler-pa.clients6.google.com.,65,1,
1720703495.263181,192.168.1.11,192.168.1.1,clients4.google.com.,28,1,
1720703495.263725,192.168.1.11,192.168.1.1,clients4.google.com.,1,1,
1720703495.264056,192.168.1.11,192.168.1.1,clients4.google.com.,65,1,
1720703495.273233,192.168.1.1,192.168.1.11,clients4.google.com.,28,1,
1720703495.273759,192.168.1.1,192.168.1.11,clients4.google.com.,1,1,
1720703495.274376,192.168.1.1,192.168.1.11,clients4.google.com.,65,1,
